('Total Revenue', '184,903,000', '168,088,000', '143,015,000', '125,843,000', '110,360,000')
         662815 function calls (637022 primitive calls) in 1.061 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      465    0.000    0.000    0.000    0.000 css_types.py:69(__hash__)
      164    0.000    0.000    0.000    0.000 _connection.py:218(_server_switch_event)
      310    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       42    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
    31/26    0.000    0.000    0.006    0.000 css_parser.py:704(parse_pseudo_open)
        1    0.000    0.000    0.068    0.068 _client.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'set_ciphers' of '_ssl._SSLContext' objects}
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1590(path_hook_for_FileFinder)
        1    0.000    0.000    0.018    0.018 connectionpool.py:1(<module>)
      325    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        5    0.000    0.000    0.000    0.000 inspect.py:2124(_signature_from_function)
       28    0.000    0.000    0.000    0.000 ipaddress.py:2075(__init__)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
      190    0.000    0.000    0.000    0.000 dammit.py:2377(<genexpr>)
      762    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      163    0.000    0.000    0.166    0.001 connection_pool.py:345(__iter__)
       53    0.000    0.000    0.000    0.000 _util.py:83(validate)
        2    0.000    0.000    0.002    0.001 _utils.py:1(<module>)
       45    0.000    0.000    0.002    0.000 css_parser.py:997(<listcomp>)
    22/16    0.000    0.000    0.015    0.001 <frozen importlib._bootstrap>:406(spec_from_loader)
       26    0.000    0.000    0.000    0.000 _receivebuffer.py:86(maybe_extract_next_line)
      294    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(get_filename)
        3    0.000    0.000    0.000    0.000 _connection.py:447(send)
        1    0.000    0.000    0.001    0.001 hmac.py:1(<module>)
      223    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        2    0.000    0.000    0.000    0.000 http_proxy.py:1(<module>)
        2    0.000    0.000    0.099    0.049 _api.py:1(<module>)
      264    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(<genexpr>)
        8    0.000    0.000    0.000    0.000 enum.py:997(<listcomp>)
       40    0.000    0.000    0.000    0.000 typing.py:496(__init__)
       26    0.000    0.000    0.000    0.000 enum.py:175(<dictcomp>)
        1    0.000    0.000    0.000    0.000 random.py:1(<module>)
        1    0.000    0.000    0.011    0.011 url.py:1(<module>)
       38    0.000    0.000    0.000    0.000 typing.py:736(__mro_entries__)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
       26    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
        1    0.000    0.000    0.625    0.625 _client.py:976(_send_single_request)
        1    0.000    0.000    0.000    0.000 {method '_wrap_socket' of '_ssl._SSLContext' objects}
       95    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      134    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f0e00920ee0}
        1    0.000    0.000    0.001    0.001 _types.py:1(<module>)
        3    0.000    0.000    0.000    0.000 tokenize.py:83(_all_string_prefixes)
        1    0.000    0.000    0.001    0.001 _status_codes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abnf_regexp.py:14(<module>)
        2    0.000    0.000    0.002    0.001 _streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stringprep.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _fileio.py:184(Path)
        1    0.000    0.000    0.001    0.001 shutil.py:1(<module>)
      179    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        7    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
       13    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
      303    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.131    0.131 connection.py:92(_connect)
       20    0.000    0.000    0.000    0.000 _readers.py:55(_decode_header_lines)
        1    0.000    0.000    0.000    0.000 sessions.py:3(<module>)
        1    0.000    0.000    0.001    0.001 _models.py:1919(__init__)
        1    0.000    0.000    0.000    0.000 _eventloop.py:1(<module>)
        1    0.000    0.000    0.492    0.492 http11.py:52(handle_request)
        1    0.000    0.000    0.001    0.001 models.py:3(<module>)
       15    0.000    0.000    0.023    0.002 css_parser.py:294(__init__)
        2    0.000    0.000    0.004    0.002 http11.py:1(<module>)
       73    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.007    0.007 api.py:1(<module>)
        8    0.000    0.000    0.000    0.000 enum.py:899(_create_pseudo_member_)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1417(__init__)
        1    0.000    0.000    0.005    0.005 cd.py:1(<module>)
        1    0.000    0.000    0.003    0.003 css_match.py:1(<module>)
      193    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
        1    0.000    0.000    0.091    0.091 sync.py:75(connect_tcp)
        1    0.000    0.000    0.016    0.016 _fileio.py:1(<module>)
        3    0.000    0.000    0.000    0.000 response.py:1(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:535(_split_addr_prefix)
        1    0.000    0.000    0.041    0.041 ssl.py:983(_create)
       59    0.000    0.000    0.000    0.000 __init__.py:21(__new__)
  126/125    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.004    0.004 base_events.py:1(<module>)
      190    0.000    0.000    0.000    0.000 enum.py:753(value)
        1    0.000    0.000    0.000    0.000 request.py:349(full_url)
       62    0.000    0.000    0.000    0.000 _status_codes.py:24(__new__)
      299    0.000    0.000    0.000    0.000 css_parser.py:300(get_name)
        1    0.000    0.000    0.000    0.000 _client.py:566(Client)
       86    0.000    0.000    0.000    0.000 _models.py:23(enforce_bytes)
      217    0.000    0.000    0.000    0.000 typing.py:183(<listcomp>)
       15    0.000    0.000    0.001    0.000 dataclasses.py:537(_repr_fn)
        1    0.000    0.000    0.006    0.006 _content.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.001    0.001 lowlevel.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _client.py:154(BaseClient)
        1    0.000    0.000    0.000    0.000 cookies.py:164(<dictcomp>)
        9    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
        2    0.000    0.000    0.000    0.000 _readers.py:83(maybe_read_from_SEND_RESPONSE_server)
       68    0.000    0.000    0.000    0.000 status_codes.py:114(doc)
      130    0.000    0.000    0.000    0.000 typing.py:830(<genexpr>)
      172    0.000    0.000    0.000    0.000 _connection.py:175(our_state)
      289    0.000    0.000    0.000    0.000 ssl.py:1078(_checkClosed)
        1    0.000    0.000    0.000    0.000 parse.py:1(<module>)
        1    0.000    0.000    0.046    0.046 __init__.py:117(__init__)
        1    0.000    0.000    0.004    0.004 cookiejar.py:1(<module>)
        7    0.000    0.000    0.000    0.000 pathlib.py:64(parse_parts)
        6    0.000    0.000    0.000    0.000 normalizers.py:145(encode_component)
        1    0.000    0.000    0.012    0.012 ssl_.py:1(<module>)
        2    0.000    0.000    0.001    0.001 _subprocesses.py:1(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:356(_recursive_repr)
       10    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1164(create_module)
        2    0.000    0.000    0.001    0.000 _compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _client.py:1277(AsyncClient)
        2    0.000    0.000    0.000    0.000 connection_pool.py:1(<module>)
        1    0.000    0.000    0.014    0.014 client.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _headers.py:119(normalize_and_validate)
        1    0.000    0.000    0.016    0.016 compat.py:3(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
       32    0.000    0.000    0.000    0.000 functools.py:525(decorating_function)
       10    0.000    0.000    0.000    0.000 inspect.py:2772(__init__)
      152    0.000    0.000    0.000    0.000 typing.py:532(__hash__)
      102    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        3    0.000    0.000    0.000    0.000 _models.py:123(__init__)
        2    0.000    0.000    0.000    0.000 {function socket.close at 0x7f0e0085cd30}
        1    0.000    0.000    0.000    0.000 quoprimime.py:5(<module>)
      256    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       26    0.000    0.000    0.000    0.000 enum.py:68(__init__)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1810(__init__)
      293    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:839(create_module)
      100    0.000    0.000    0.000    0.000 _models.py:857(encoding)
        1    0.000    0.000    0.854    0.854 financial.py:6(parse_html_yahoo)
       75    0.000    0.000    0.000    0.000 os.py:748(encode)
      193    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.022    0.022 misc.py:15(<module>)
        1    0.000    0.000    0.000    0.000 adapters.py:3(<module>)
       40    0.000    0.000    0.000    0.000 functools.py:64(wraps)
       56    0.000    0.000    0.000    0.000 _utils.py:30(normalize_header_key)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       13    0.000    0.000    0.000    0.000 __init__.py:2018(getLogger)
      165    0.000    0.000    0.000    0.000 _events.py:73(_validate)
        2    0.000    0.000    0.000    0.000 _models.py:846(<listcomp>)
        1    0.000    0.000    0.001    0.001 pathlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1(<module>)
       13    0.000    0.000    0.000    0.000 contextlib.py:211(contextmanager)
        1    0.000    0.000    0.001    0.001 cookies.py:39(<module>)
        1    0.000    0.000    0.000    0.000 _client.py:386(_merge_cookies)
        1    0.000    0.000    0.025    0.025 dammit.py:2(<module>)
        1    0.000    0.000    0.623    0.623 connection.py:54(handle_request)
      165    0.000    0.000    0.000    0.000 dataclasses.py:389(<genexpr>)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
        3    0.000    0.000    0.001    0.000 _exceptions.py:1(<module>)
        3    0.000    0.000    0.000    0.000 parse.py:420(urlsplit)
        1    0.000    0.000    0.007    0.007 from_thread.py:1(<module>)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
        1    0.000    0.000    0.001    0.001 resources.py:1(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:2(<module>)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
      189    0.000    0.000    0.000    0.000 status_codes.py:115(<genexpr>)
        9    0.000    0.000    0.000    0.000 _connection.py:277(_get_io_object)
        1    0.000    0.000    0.000    0.000 request.py:2494(getproxies_environment)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1224(__init__)
        1    0.000    0.000    0.032    0.032 default.py:1(<module>)
       66    0.000    0.000    0.000    0.000 _collections_abc.py:742(__iter__)
        3    0.000    0.000    0.000    0.000 _models.py:75(<listcomp>)
        1    0.000    0.000    0.003    0.003 _connection.py:4(<module>)
       76    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
        1    0.000    0.000    0.000    0.000 _models.py:1200(Response)
        2    0.000    0.000    0.016    0.008 exceptions.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:355(__init__)
        1    0.000    0.000    0.041    0.041 sync.py:42(start_tls)
        1    0.000    0.000    0.090    0.090 socket.py:771(create_connection)
       47    0.000    0.000    0.000    0.000 ipaddress.py:158(_split_optional_netmask)
       36    0.000    0.000    0.000    0.000 message.py:393(__setitem__)
        1    0.000    0.000    0.001    0.001 memory.py:1(<module>)
        1    0.000    0.000    0.000    0.000 idnadata.py:3(<module>)
       48    0.000    0.000    0.000    0.000 dataclasses.py:751(_set_new_attribute)
        7    0.000    0.000    0.000    0.000 typing.py:1060(__init_subclass__)
       53    0.000    0.000    0.000    0.000 six.py:178(_add_module)
        1    0.000    0.000    0.051    0.051 socket.py:901(getaddrinfo)
      130    0.000    0.000    0.000    0.000 os.py:752(decode)
       37    0.000    0.000    0.000    0.000 dataclasses.py:414(_field_init)
        1    0.000    0.000    0.070    0.070 element.py:2(<module>)
        1    0.000    0.000    0.001    0.001 unix_events.py:1(<module>)
        9    0.000    0.000    0.000    0.000 typing.py:868(__new__)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.017    0.017 exceptions.py:3(<module>)
       96    0.000    0.000    0.000    0.000 typing.py:886(<genexpr>)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1538(_make_netmask)
       17    0.000    0.000    0.000    0.000 _mixin.py:15(authority_info)
        1    0.000    0.000    0.000    0.000 poolmanager.py:1(<module>)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _htmlparser.py:2(<module>)
       38    0.000    0.000    0.000    0.000 typing.py:1435(_alias)
       14    0.000    0.000    0.000    0.000 inspect.py:2489(__init__)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(create_module)
        5    0.000    0.000    0.000    0.000 inspect.py:3057(__str__)
       37    0.000    0.000    0.000    0.000 dataclasses.py:320(field)
      146    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.001    0.001 md.py:1(<module>)
        1    0.000    0.000    0.001    0.001 core.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
        1    0.000    0.000    0.002    0.002 models.py:1(<module>)
        1    0.000    0.000    0.000    0.000 from_thread.py:124(BlockingPortal)
